date,GDP,Unemployment,CPI,Population,Exports,Imports,Consumption,GSPTSE,Housing Starts,CAD/USD,Median Market Income,Jobless,IPPI,Policy Rate,10Y Bond Yield,Avg. Weekly Earnings,Target Rate,Over 10Y Bond,Gross Fixed Capital Formation,Median Age,Crime Severity,Retail,WCS,Unemployment Searches GT
2005-07-05,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10075.099609,18590.0,1.2437,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.34,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-06,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10111.900391,18590.0,1.2365,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.32,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-07,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10121.0,18590.0,1.2288,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.31,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-08,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10177.900391,18590.0,1.2207,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.31,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-11,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10217.700195,18590.0,1.2115,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.32,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-12,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10207.900391,18590.0,1.2048,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.36,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-13,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10203.599609,18590.0,1.2073,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.35,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-14,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10124.900391,18590.0,1.2071,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.32,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-15,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10149.0,18590.0,1.2206,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.31,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-18,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10163.0,18590.0,1.2154,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.34,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-19,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10263.200195,18590.0,1.2186,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.31,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-20,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10329.599609,18590.0,1.2218,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.31,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-21,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10317.700195,18590.0,1.2177,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.35,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-22,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10374.799805,18590.0,1.218,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.29,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-25,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10362.599609,18590.0,1.2194,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.28,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-26,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10367.900391,18590.0,1.2291,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.29,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-27,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10500.700195,18590.0,1.2341,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.31,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-28,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10516.200195,18590.0,1.2345,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.26,375143,38.6,101.33,30800241.0,44.78,26.0
2005-07-29,1177147,6.7,107.1,32243753,119830.0,100231.3,825517,10422.900391,18590.0,1.2257,51300.0,246110.0,79.8,2.75,3.8995,736.06,2.5,4.27,375143,38.6,101.33,30800241.0,44.78,26.0
2005-08-02,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10621.200195,14446.0,1.2122,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.33,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-03,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10598.799805,14446.0,1.2128,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.31,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-04,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10626.700195,14446.0,1.2119,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.31,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-05,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10550.5,14446.0,1.2185,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.37,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-08,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10614.400391,14446.0,1.2132,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.37,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-09,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10585.900391,14446.0,1.214,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.36,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-10,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10671.400391,14446.0,1.2113,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.4,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-11,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10699.900391,14446.0,1.2025,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.35,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-12,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10683.099609,14446.0,1.1946,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.29,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-15,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10650.700195,14446.0,1.1968,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.31,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-16,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10534.799805,14446.0,1.198,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.25,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-17,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10500.700195,14446.0,1.207,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.28,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-18,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10391.299805,14446.0,1.2178,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.24,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-19,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10502.099609,14446.0,1.2152,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.22,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-22,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10525.5,14446.0,1.204,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.24,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-23,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10480.0,14446.0,1.1981,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.22,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-24,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10509.700195,14446.0,1.1956,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.19,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-25,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10538.900391,14446.0,1.1888,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.16,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-26,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10484.099609,14446.0,1.1949,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.16,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-29,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10558.400391,14446.0,1.1965,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.14,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-30,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10573.099609,14446.0,1.1919,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.13,375143,38.6,101.33,30647393.0,48.29,23.0
2005-08-31,1177147,6.7,107.5,32243753,119830.0,100231.3,825517,10668.900391,14446.0,1.1893,51300.0,248120.0,80.1,2.75,3.920454545,741.6,2.5,4.11,375143,38.6,101.33,30647393.0,48.29,23.0
2005-09-01,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10813.299805,16155.0,1.1855,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.5,4.09,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-02,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10771.900391,16155.0,1.188,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.5,4.09,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-06,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10798.099609,16155.0,1.1867,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.5,4.13,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-07,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10810.099609,16155.0,1.1855,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.19,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-08,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10777.200195,16155.0,1.1822,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.18,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-09,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10898.200195,16155.0,1.1749,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.14,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-12,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10885.200195,16155.0,1.1854,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.18,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-13,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10825.200195,16155.0,1.18,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.15,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-14,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10932.400391,16155.0,1.1823,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.17,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-15,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10966.299805,16155.0,1.1863,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.19,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-16,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10990.599609,16155.0,1.1826,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.22,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-19,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,11024.700195,16155.0,1.1691,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.2,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-20,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10903.5,16155.0,1.1704,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.2,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-21,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10957.099609,16155.0,1.1682,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.17,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-22,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10870.799805,16155.0,1.1668,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.17,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-23,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,10904.299805,16155.0,1.1713,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.21,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-26,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,11005.5,16155.0,1.177,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.24,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-27,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,11067.200195,16155.0,1.1777,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.22,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-28,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,11042.299805,16155.0,1.1782,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.21,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-29,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,11018.5,16155.0,1.1725,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.24,375143,38.6,101.33,30600008.0,42.13,34.0
2005-09-30,1177147,6.7,108.4,32243753,119830.0,100231.3,825517,11011.799805,16155.0,1.1607,51300.0,230020.0,80.7,3.0,3.8685714289999997,749.58,2.75,4.21,375143,38.6,101.33,30600008.0,42.13,34.0
2005-10-03,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,11081.200195,14498.0,1.1657,51300.0,234470.0,80.8,3.25,4.047,745.78,2.75,4.24,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-04,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10960.599609,14498.0,1.172,51300.0,234470.0,80.8,3.25,4.047,745.78,2.75,4.2,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-05,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10748.099609,14498.0,1.1793,51300.0,234470.0,80.8,3.25,4.047,745.78,2.75,4.18,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-06,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10562.200195,14498.0,1.1815,51300.0,234470.0,80.8,3.25,4.047,745.78,2.75,4.2,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-07,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10612.200195,14498.0,1.1746,51300.0,234470.0,80.8,3.25,4.047,745.78,2.75,4.19,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-11,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10620.5,14498.0,1.1754,51300.0,234470.0,80.8,3.25,4.047,745.78,2.75,4.23,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-12,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10493.099609,14498.0,1.1706,51300.0,234470.0,80.8,3.25,4.047,745.78,2.75,4.29,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-13,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10429.700195,14498.0,1.1836,51300.0,234470.0,80.8,3.25,4.047,745.78,2.75,4.3,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-14,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10488.799805,14498.0,1.1854,51300.0,234470.0,80.8,3.25,4.047,745.78,2.75,4.29,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-17,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10553.400391,14498.0,1.1801,51300.0,234470.0,80.8,3.25,4.047,745.78,2.75,4.31,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-18,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10345.099609,14498.0,1.1802,51300.0,234470.0,80.8,3.25,4.047,745.78,3.0,4.3,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-19,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10425.799805,14498.0,1.1776,51300.0,234470.0,80.8,3.25,4.047,745.78,3.0,4.33,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-20,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10190.700195,14498.0,1.1763,51300.0,234470.0,80.8,3.25,4.047,745.78,3.0,4.3,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-21,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10290.900391,14498.0,1.1842,51300.0,234470.0,80.8,3.25,4.047,745.78,3.0,4.26,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-24,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10360.799805,14498.0,1.1887,51300.0,234470.0,80.8,3.25,4.047,745.78,3.0,4.28,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-25,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10363.700195,14498.0,1.1768,51300.0,234470.0,80.8,3.25,4.047,745.78,3.0,4.33,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-26,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10283.700195,14498.0,1.1703,51300.0,234470.0,80.8,3.25,4.047,745.78,3.0,4.38,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-27,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10245.5,14498.0,1.1695,51300.0,234470.0,80.8,3.25,4.047,745.78,3.0,4.36,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-28,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10312.299805,14498.0,1.1769,51300.0,234470.0,80.8,3.25,4.047,745.78,3.0,4.36,383143,38.6,101.33,30887481.0,41.52,30.0
2005-10-31,1188951,6.7,107.9,32353968,122998.3,102421.0,833352,10383.299805,14498.0,1.1796,51300.0,234470.0,80.8,3.25,4.047,745.78,3.0,4.36,383143,38.6,101.33,30887481.0,41.52,30.0
2005-11-01,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10390.799805,16109.0,1.1765,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.37,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-02,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10585.700195,16109.0,1.1806,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.37,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-03,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10672.599609,16109.0,1.1817,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.37,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-04,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10674.799805,16109.0,1.1815,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.38,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-07,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10681.200195,16109.0,1.1898,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.35,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-08,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10616.200195,16109.0,1.1885,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.31,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-09,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10656.5,16109.0,1.1857,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.35,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-10,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10565.299805,16109.0,1.1876,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.32,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-14,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10684.700195,16109.0,1.196,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.34,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-15,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10628.900391,16109.0,1.1942,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.3,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-16,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10727.0,16109.0,1.1918,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.25,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-17,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10733.099609,16109.0,1.1864,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.24,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-18,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10722.099609,16109.0,1.1907,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.26,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-21,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10817.299805,16109.0,1.182,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.24,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-22,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10892.799805,16109.0,1.1771,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.21,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-23,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10919.799805,16109.0,1.172,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.19,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-25,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,11002.599609,16109.0,1.1691,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.18,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-28,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10939.200195,16109.0,1.1656,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.17,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-29,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10942.599609,16109.0,1.1671,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.2,383143,38.6,101.33,31012789.0,34.34,30.0
2005-11-30,1188951,6.4,107.7,32353968,122998.3,102421.0,833352,10824.099609,16109.0,1.167,51300.0,222430.0,80.2,3.25,4.1071428569999995,745.05,3.0,4.2,383143,38.6,101.33,31012789.0,34.34,30.0
2005-12-01,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,10999.599609,13982.0,1.1682,51300.0,234710.0,80.0,3.5,4.041,744.17,3.0,4.19,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-02,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11005.200195,13982.0,1.1627,51300.0,234710.0,80.0,3.5,4.041,744.17,3.0,4.23,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-05,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11008.799805,13982.0,1.1565,51300.0,234710.0,80.0,3.5,4.041,744.17,3.0,4.25,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-06,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11096.799805,13982.0,1.1563,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.2,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-07,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11131.400391,13982.0,1.1582,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.21,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-08,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11167.200195,13982.0,1.1572,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.18,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-09,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11132.0,13982.0,1.158,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.24,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-12,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11099.299805,13982.0,1.1507,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.26,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-13,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11137.400391,13982.0,1.1516,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.24,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-14,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11095.799805,13982.0,1.1531,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.2,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-15,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11092.799805,13982.0,1.158,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.19,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-16,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11136.599609,13982.0,1.156,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.13,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-19,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11154.299805,13982.0,1.1633,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.12,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-20,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11180.599609,13982.0,1.1733,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.14,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-21,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11247.299805,13982.0,1.1691,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.13,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-22,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11255.400391,13982.0,1.1665,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.1,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-23,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11245.400391,13982.0,1.1654,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.09,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-28,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11261.200195,13982.0,1.1636,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.04,383143,38.6,101.33,31230056.0,32.78,27.0
2005-12-29,1188951,6.6,107.6,32353968,122998.3,102421.0,833352,11296.299805,13982.0,1.1642,51300.0,234710.0,80.0,3.5,4.041,744.17,3.25,4.06,383143,38.6,101.33,31230056.0,32.78,27.0
