date,GDP,Exports,Imports,Consumption,Gross Fixed Capital Formation,Population,Median Age,Median Market Income,Crime Severity,CPI,IPPI,Housing Starts,Unemployment,Unemployment Searches GT,Avg. Weekly Earnings,Retail,Manufacturing,Jobless,WCS,GSPTSE,CAD/USD,Over 10Y Bond,Target Rate
1961-11-04,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-05,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-06,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-07,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-08,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-09,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-10,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-11,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-12,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-13,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-14,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-15,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-16,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-17,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-18,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-19,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-20,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-21,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-22,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-23,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-24,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-25,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-26,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-27,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-28,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-29,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-11-30,288096,,,191069,61529,18363000,,,,15.7,13.9,,,,,,,,,,,,
1961-12-01,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-02,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-03,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-04,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-05,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-06,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-07,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-08,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-09,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-10,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-11,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-12,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-13,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-14,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-15,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-16,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-17,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-18,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-19,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-20,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-21,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-22,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-23,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-24,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-25,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-26,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-27,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-28,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-29,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-30,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1961-12-31,288096,,,191069,61529,18363000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-01,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-02,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-03,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-04,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-05,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-06,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-07,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-08,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-09,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-10,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-11,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-12,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-13,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-14,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-15,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-16,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-17,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-18,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-19,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-20,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-21,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-22,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-23,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-24,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-25,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-26,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-27,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-28,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-29,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-30,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-01-31,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-01,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-02,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-03,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-04,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-05,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-06,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-07,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-08,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-09,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-10,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-11,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-12,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-13,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-14,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-15,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-16,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-17,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-18,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-19,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-20,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-21,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-22,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-23,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-24,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-25,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-26,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-27,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-02-28,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-01,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-02,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-03,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-04,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-05,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-06,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-07,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-08,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-09,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-10,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-11,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-12,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-13,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-14,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-15,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-16,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-17,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-18,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-19,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-20,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-21,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-22,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-23,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-24,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-25,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-26,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-27,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-28,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-29,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-30,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-03-31,293885,,,195471,62443,18442000,,,,15.7,14.0,,,,,,,,,,,,
1962-04-01,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-02,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-03,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-04,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-05,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-06,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-07,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-08,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-09,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-10,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-11,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-12,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-13,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-14,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-15,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-16,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-17,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-18,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-19,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-20,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-21,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-22,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-23,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-24,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-25,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-26,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-27,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-28,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-29,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-04-30,297350,,,196588,62120,18519000,,,,15.8,14.0,,,,,,,,,,,,
1962-05-01,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-02,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-03,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-04,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-05,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-06,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-07,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-08,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-09,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-10,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-11,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-12,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-13,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-14,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-15,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-16,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-17,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-18,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-19,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-20,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-21,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-22,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-23,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-24,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-25,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-26,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-27,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-28,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-29,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-30,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-05-31,297350,,,196588,62120,18519000,,,,15.8,14.1,,,,,,,,,,,,
1962-06-01,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-02,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-03,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-04,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-05,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-06,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-07,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-08,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-09,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-10,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-11,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-12,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-13,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-14,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-15,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-16,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-17,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-18,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-19,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-20,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-21,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-22,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-23,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-24,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-25,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-26,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-27,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-28,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-29,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-06-30,297350,,,196588,62120,18519000,,,,15.9,14.1,,,,,,,,,,,,
1962-07-01,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-02,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-03,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-04,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-05,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-06,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-07,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-08,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-09,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-10,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-11,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-12,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-13,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-14,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-15,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-16,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-17,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-18,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-19,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-20,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-21,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-22,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-23,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-24,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-25,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-26,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-27,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-28,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-29,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-30,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-07-31,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-08-01,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-02,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-03,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-04,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-05,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-06,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-07,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-08,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-09,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-10,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-11,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-12,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-13,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-14,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-15,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-16,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-17,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-18,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-19,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-20,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-21,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-22,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-23,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-24,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-25,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-26,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-27,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-28,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-29,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-30,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-08-31,295891,,,195753,64134,18614000,,,,16.0,14.2,,,,,,,,,,,,
1962-09-01,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-09-02,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-09-03,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-09-04,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-09-05,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
1962-09-06,295891,,,195753,64134,18614000,,,,15.9,14.2,,,,,,,,,,,,
