Date,GDP,Wages and salaries,WTI,GSPTSE,USD/CAD,10 year Bonds,Target Rate,Household saving rate,Household disposable income,Exports,Imports,Consumption,Gross fixed capital formation,Population,Median Age,CPI,IPPI,Housing Starts,Unemployment Rate,Retail Sales,Manufacturing Sales
2006-05-04,1683465,628660,62.97,12125.90039,1.1066,4.52,4,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-05,1683465,628660,62.97,12270.09961,1.1071,4.51,4,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-08,1683465,628660,62.97,12294.2002,1.1116,4.51,4,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-09,1683465,628660,62.97,12328.2002,1.1022,4.53,4,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-10,1683465,628660,62.97,12316.29981,1.1005,4.53,4,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-11,1683465,628660,62.97,12165.40039,1.0989,4.53,4,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-12,1683465,628660,62.97,12038.09961,1.1085,4.53,4,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-15,1683465,628660,62.97,11831.7002,1.1142,4.49,4,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-16,1683465,628660,62.97,11829.40039,1.1112,4.44,4,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-17,1683465,628660,62.97,11640.59961,1.1116,4.46,4,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-18,1683465,628660,62.97,11540,1.1209,4.4,4,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-19,1683465,628660,62.97,11545.79981,1.1232,4.4,4,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-23,1683465,628660,62.97,11539.90039,1.1174,4.38,4,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-24,1683465,628660,62.97,11423.90039,1.1228,4.36,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-25,1683465,628660,62.97,11653,1.1072,4.36,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-26,1683465,628660,62.97,11762.79981,1.1072,4.37,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-30,1683465,628660,62.97,11705.40039,1.0995,4.41,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-05-31,1683465,628660,62.97,11744.5,1.1027,4.51,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,108.6,81,249.27,6.4,31744450,50342334
2006-06-01,1683465,628660,70.16,11847,1.1003,4.45,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-02,1683465,628660,70.16,11898.7002,1.1001,4.39,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-05,1683465,628660,70.16,11699.5,1.1011,4.39,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-06,1683465,628660,70.16,11666.09961,1.115,4.38,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-07,1683465,628660,70.16,11475.40039,1.1117,4.4,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-08,1683465,628660,70.16,11415.5,1.1233,4.41,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-09,1683465,628660,70.16,11390.7002,1.1071,4.44,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-12,1683465,628660,70.16,11197.59961,1.0991,4.43,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-13,1683465,628660,70.16,10904.29981,1.1077,4.4,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-14,1683465,628660,70.16,10960.7002,1.1121,4.44,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-15,1683465,628660,70.16,11213.2002,1.1172,4.47,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-16,1683465,628660,70.16,11208,1.1223,4.46,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-19,1683465,628660,70.16,11007.59961,1.1232,4.48,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-20,1683465,628660,70.16,10995.5,1.1163,4.55,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-21,1683465,628660,70.16,11112.79981,1.1042,4.58,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-22,1683465,628660,70.16,11130.2002,1.1175,4.62,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-23,1683465,628660,70.16,11249,1.1241,4.66,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-26,1683465,628660,70.16,11372.2002,1.1241,4.69,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-27,1683465,628660,70.16,11293.2002,1.121,4.66,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-28,1683465,628660,70.16,11332.29981,1.124,4.69,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-29,1683465,628660,70.16,11520.90039,1.1156,4.65,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-06-30,1683465,628660,70.16,11612.90039,1.115,4.63,4.25,3.1,759840,574749,496260,1202502,390194,32395309,38.6,109.2,82,233.636,6.3,31871717,50712770
2006-07-05,1688166,640276,70.96,11626.40039,1.1115,4.67,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-06,1688166,640276,70.96,11602,1.1116,4.65,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-07,1688166,640276,70.96,11631.90039,1.1132,4.56,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-10,1688166,640276,70.96,11654.7002,1.1246,4.53,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-11,1688166,640276,70.96,11793,1.1339,4.51,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-12,1688166,640276,70.96,11771.09961,1.1353,4.54,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-13,1688166,640276,70.96,11601.90039,1.1319,4.54,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-14,1688166,640276,70.96,11630,1.1274,4.53,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-17,1688166,640276,70.96,11480.59961,1.1322,4.52,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-18,1688166,640276,70.96,11471.7002,1.1335,4.57,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-19,1688166,640276,70.96,11619.59961,1.1353,4.51,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-20,1688166,640276,70.96,11465.5,1.1344,4.5,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-21,1688166,640276,70.96,11418.29981,1.1373,4.47,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-24,1688166,640276,70.96,11625.2002,1.1414,4.46,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-25,1688166,640276,70.96,11754.59961,1.1415,4.49,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-26,1688166,640276,70.96,11879.59961,1.1375,4.46,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-27,1688166,640276,70.96,11758.90039,1.1346,4.45,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-28,1688166,640276,70.96,11823.7002,1.1297,4.42,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-07-31,1688166,640276,70.96,11831,1.1309,4.39,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.7,82.2,220.93,6.1,32354405,50384787
2006-08-01,1688166,640276,70.97,11907.7002,1.1312,4.39,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-02,1688166,640276,70.97,11969.90039,1.1258,4.4,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-03,1688166,640276,70.97,11936.7002,1.1262,4.41,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-04,1688166,640276,70.97,11936.7002,1.1269,4.38,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-08,1688166,640276,70.97,11998.2002,1.1203,4.37,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-09,1688166,640276,70.97,12008.2002,1.1197,4.37,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-10,1688166,640276,70.97,11959.09961,1.1262,4.39,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-11,1688166,640276,70.97,11944.90039,1.1206,4.42,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-14,1688166,640276,70.97,11850.2002,1.124,4.44,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-15,1688166,640276,70.97,11977.2002,1.1225,4.39,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-16,1688166,640276,70.97,12030.29981,1.116,4.35,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-17,1688166,640276,70.97,12056,1.116,4.34,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-18,1688166,640276,70.97,12044.79981,1.1234,4.3,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-21,1688166,640276,70.97,12136.90039,1.1183,4.28,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-22,1688166,640276,70.97,12201.2002,1.1153,4.27,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-23,1688166,640276,70.97,12195.09961,1.11,4.27,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-24,1688166,640276,70.97,12132.29981,1.111,4.27,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-25,1688166,640276,70.97,12119.79981,1.1078,4.26,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-28,1688166,640276,70.97,12167.40039,1.112,4.26,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-29,1688166,640276,70.97,12060.5,1.111,4.25,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-30,1688166,640276,70.97,12068.40039,1.1099,4.22,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-08-31,1688166,640276,70.97,12073.79981,1.1066,4.2,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.5,82.1,241.79,6.1,32048264,49642261
2006-09-01,1688166,640276,74.46,12145.09961,1.1056,4.18,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-05,1688166,640276,74.46,12198.59961,1.1111,4.24,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-06,1688166,640276,74.46,11999.7002,1.1052,4.24,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-07,1688166,640276,74.46,11895,1.1099,4.23,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-08,1688166,640276,74.46,11869.59961,1.1191,4.21,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-11,1688166,640276,74.46,11656.59961,1.1216,4.24,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-12,1688166,640276,74.46,11678.90039,1.1186,4.21,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-13,1688166,640276,74.46,11777.2002,1.1191,4.21,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-14,1688166,640276,74.46,11648.7002,1.1158,4.22,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-15,1688166,640276,74.46,11656,1.1192,4.2,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-18,1688166,640276,74.46,11763.59961,1.1169,4.21,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-19,1688166,640276,74.46,11701.7002,1.1229,4.17,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-20,1688166,640276,74.46,11635.40039,1.1272,4.17,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-21,1688166,640276,74.46,11627.7002,1.12,4.12,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-22,1688166,640276,74.46,11581.59961,1.1171,4.1,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-25,1688166,640276,74.46,11582.7002,1.1163,4.02,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-26,1688166,640276,74.46,11642.40039,1.1159,4.06,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-27,1688166,640276,74.46,11751.59961,1.115,4.08,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-28,1688166,640276,74.46,11817.40039,1.1108,4.09,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-09-29,1688166,640276,74.46,11761.29981,1.1151,4.1,4.25,1.3,760588,572631,509392,1213737,393658,32470303,38.6,109.6,83.5,241.986,6.4,32242363,50510484
2006-10-02,1694895,650196,73.08,11787.40039,1.1154,4.07,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-03,1694895,650196,73.08,11526.09961,1.121,4.08,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-04,1694895,650196,73.08,11618.09961,1.1286,4.06,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-05,1694895,650196,73.08,11750,1.1269,4.1,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-06,1694895,650196,73.08,11690.90039,1.1261,4.17,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-10,1694895,650196,73.08,11755.2002,1.1318,4.19,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-11,1694895,650196,73.08,11619.09961,1.1357,4.21,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-12,1694895,650196,73.08,11719.09961,1.1356,4.22,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-13,1694895,650196,73.08,11908.59961,1.1367,4.24,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-16,1694895,650196,73.08,12061.5,1.1384,4.24,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-17,1694895,650196,73.08,11996.59961,1.1379,4.25,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-18,1694895,650196,73.08,11966,1.1375,4.23,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-19,1694895,650196,73.08,12060.59961,1.1325,4.25,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-20,1694895,650196,73.08,12035.59961,1.125,4.25,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-23,1694895,650196,73.08,12119.2002,1.1281,4.28,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-24,1694895,650196,73.08,12195.5,1.1271,4.28,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-25,1694895,650196,73.08,12341.7002,1.1249,4.25,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-26,1694895,650196,73.08,12335.7002,1.1254,4.19,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-27,1694895,650196,73.08,12268.90039,1.1185,4.15,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-30,1694895,650196,73.08,12274.40039,1.1235,4.15,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-10-31,1694895,650196,73.08,12344.59961,1.1227,4.1,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.8,82.9,211.143,6.4,33040218,50509441
2006-11-01,1694895,650196,63.9,12050.40039,1.1313,4.07,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
2006-11-02,1694895,650196,63.9,12130.7002,1.1361,4.11,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
2006-11-03,1694895,650196,63.9,12239,1.129,4.19,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
2006-11-06,1694895,650196,63.9,12333.29981,1.129,4.18,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
2006-11-07,1694895,650196,63.9,12310.2002,1.1276,4.13,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
2006-11-08,1694895,650196,63.9,12378.2002,1.1275,4.12,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
2006-11-09,1694895,650196,63.9,12410.2002,1.1291,4.11,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
2006-11-10,1694895,650196,63.9,12340.5,1.1306,4.09,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
2006-11-14,1694895,650196,63.9,12279.59961,1.1393,4.08,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
2006-11-15,1694895,650196,63.9,12425.40039,1.1389,4.11,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
2006-11-16,1694895,650196,63.9,12365.90039,1.1401,4.12,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
2006-11-17,1694895,650196,63.9,12372.90039,1.1458,4.09,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
2006-11-20,1694895,650196,63.9,12416.59961,1.1472,4.1,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
2006-11-21,1694895,650196,63.9,12602.29981,1.1474,4.09,4.25,2.8,781244,572306,508624,1224237,393575,32571174,38.6,109.2,81.6,204.137,6.4,33007575,50858555
