"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"SERIES"
"id","label","description"
"CEER_BROADN","Daily Nominal Canadian Effective Exchange Rates","Nominal Canadian Effective Exchange Rate (CEER) (1999=100)"
"CEER_BROADN_XUS","Daily Nominal CEER excluding the U.S. dollar","Nominal Canadian Effective Exchange Rate (CEER) excluding the U.S. dollar  (1999=100)"
"CEER_MCN","Daily Nominal CEER versus Major Currencies","Nominal Canadian Effective Exchange Rate (CEER) versus Major Currencies  (1999=100)"
"CEER_OITPN","Daily Nominal CEER versus Other Important Trading Partners","Nominal Canadian Effective Exchange Rate (CEER) versus Other Important Trading Partners  (1999=100)"

"OBSERVATIONS"
"date","CEER_BROADN","CEER_BROADN_XUS","CEER_MCN","CEER_OITPN"
"2007-04-19","125.54","119.27","125.12","129.67"
"2007-04-20","126.22","119.94","125.82","130.31"
"2007-04-23","126.20","119.90","125.84","130.16"
"2007-04-24","126.17","119.86","125.76","130.30"
"2007-04-25","126.99","120.51","126.66","130.88"
"2007-04-26","126.53","120.26","126.23","130.30"
"2007-04-27","127.06","120.73","126.71","131.00"
"2007-04-30","127.95","121.49","127.62","131.89"
"2007-05-01","127.82","121.49","127.50","131.69"
"2007-05-02","127.87","121.56","127.58","131.63"
"2007-05-03","128.09","121.80","127.87","131.67"
"2007-05-04","128.04","121.69","127.82","131.60"
"2007-05-07","128.46","121.98","128.27","131.94"
"2007-05-08","128.29","121.93","128.13","131.64"
"2007-05-09","128.04","121.63","127.90","131.36"
"2007-05-10","128.05","121.75","127.94","131.26"
"2007-05-11","127.30","120.99","127.20","130.45"
"2007-05-14","128.03","121.66","127.93","131.18"
"2007-05-15","128.96","122.40","128.87","132.12"
"2007-05-16","128.50","122.11","128.49","131.37"
"2007-05-17","129.20","122.87","129.22","132.00"
"2007-05-18","130.27","123.87","130.27","133.19"
"2007-05-21","130.27","123.87","130.27","133.19"
"2007-05-22","130.57","124.10","130.73","132.99"
"2007-05-23","130.98","124.44","131.11","133.47"
"2007-05-24","130.85","124.48","130.94","133.51"
"2007-05-25","131.31","124.82","131.47","133.71"
"2007-05-28","131.30","124.86","131.41","133.88"
"2007-05-29","132.24","125.70","132.38","134.74"
"2007-05-30","131.93","125.52","132.06","134.47"
"2007-05-31","132.47","125.89","132.68","134.75"
"2007-06-01","133.63","126.97","133.92","135.71"
"2007-06-04","133.86","127.11","134.06","136.20"
"2007-06-05","133.50","126.74","133.63","136.08"
"2007-06-06","133.84","127.16","133.90","136.65"
"2007-06-07","133.64","127.11","133.67","136.54"
"2007-06-08","133.83","127.60","133.81","136.91"
"2007-06-11","133.87","127.58","133.92","136.71"
"2007-06-12","133.60","127.31","133.71","136.25"
"2007-06-13","133.32","127.17","133.43","135.96"
"2007-06-14","133.07","126.90","133.27","135.44"
"2007-06-15","132.97","126.62","133.26","135.01"
"2007-06-18","132.35","125.93","132.67","134.29"
"2007-06-19","133.25","126.68","133.61","135.09"
"2007-06-20","133.18","126.62","133.48","135.20"
"2007-06-21","132.23","125.81","132.49","134.34"
"2007-06-22","132.85","126.35","133.11","134.98"
"2007-06-25","132.39","125.91","132.61","134.64"
"2007-06-26","132.60","126.08","132.79","134.96"
"2007-06-27","132.34","125.85","132.50","134.77"
"2007-06-28","133.28","126.59","133.56","135.39"
"2007-06-29","133.15","126.41","133.40","135.32"
"2007-07-02","133.15","126.41","133.40","135.32"
"2007-07-03","133.28","126.19","133.57","135.35"
"2007-07-04","133.58","126.44","133.89","135.57"
"2007-07-05","133.73","126.69","134.03","135.76"
"2007-07-06","134.79","127.66","135.11","136.78"
"2007-07-09","134.79","127.64","135.12","136.75"
"2007-07-10","133.99","126.61","134.29","136.02"
"2007-07-11","133.41","125.96","133.71","135.43"
"2007-07-12","134.50","126.94","134.85","136.39"
"2007-07-13","134.30","126.65","134.66","136.16"
"2007-07-16","134.87","127.16","135.24","136.70"
"2007-07-17","134.79","127.08","135.20","136.51"
"2007-07-18","134.67","126.87","135.06","136.46"
"2007-07-19","134.80","126.97","135.23","136.45"
"2007-07-20","134.57","126.70","134.91","136.51"
"2007-07-23","134.36","126.43","134.80","135.96"
"2007-07-24","135.35","127.34","135.73","137.17"
"2007-07-25","134.93","127.21","135.25","136.92"
"2007-07-26","133.92","126.27","134.09","136.37"
"2007-07-27","133.08","125.72","133.19","135.71"
"2007-07-30","131.80","124.42","131.94","134.30"
"2007-07-31","132.06","124.57","132.27","134.36"
"2007-08-01","133.26","125.81","133.41","135.77"
"2007-08-02","133.76","126.25","133.96","136.10"
"2007-08-03","133.55","125.85","133.68","136.13"
"2007-08-06","133.55","125.85","133.68","136.13"
"2007-08-07","133.41","125.90","133.50","136.13"
"2007-08-08","134.03","126.42","134.15","136.66"
"2007-08-09","133.36","125.96","133.43","136.13"
"2007-08-10","133.84","126.51","133.79","136.98"
"2007-08-13","134.33","127.14","134.33","137.34"
"2007-08-14","132.90","125.95","132.82","136.12"
"2007-08-15","131.78","125.13","131.60","135.29"
"2007-08-16","131.97","125.62","131.43","136.66"
"2007-08-17","133.13","126.39","132.71","137.46"
"2007-08-20","133.79","127.01","133.46","137.84"
"2007-08-21","133.53","126.74","133.19","137.59"
"2007-08-22","133.17","126.29","132.87","137.10"
"2007-08-23","133.79","126.82","133.53","137.59"
"2007-08-24","134.12","126.92","133.92","137.76"
"2007-08-27","134.17","126.90","134.00","137.69"
"2007-08-28","132.95","125.79","132.69","136.76"
"2007-08-29","133.18","125.95","132.95","136.92"
"2007-08-30","133.54","126.32","133.35","137.11"
"2007-08-31","133.54","126.28","133.41","136.91"
"2007-09-03","133.54","126.28","133.41","136.91"
"2007-09-04","134.47","127.23","134.37","137.78"
"2007-09-05","134.18","126.83","133.97","137.87"
"2007-09-06","133.75","126.30","133.60","137.21"
"2007-09-07","133.40","125.78","133.11","137.28"
"2007-09-10","133.52","125.84","133.23","137.40"
"2007-09-11","134.68","126.81","134.49","138.31"
"2007-09-12","135.29","127.21","135.15","138.74"
"2007-09-13","135.96","127.91","135.90","139.17"
"2007-09-14","136.51","128.55","136.45","139.75"
"2007-09-17","136.36","128.46","136.25","139.77"
"2007-09-18","137.29","129.31","137.25","140.49"
"2007-09-19","138.21","129.89","138.31","140.98"
"2007-09-20","139.56","130.69","139.59","142.57"
"2007-09-21","139.73","130.94","139.84","142.53"
"2007-09-24","139.63","130.78","139.70","142.53"
"2007-09-25","139.58","130.65","139.62","142.56"
"2007-09-26","139.10","130.24","139.21","141.83"
"2007-09-27","139.27","130.35","139.41","141.94"
"2007-09-28","139.98","130.76","140.08","142.79"
"2007-10-01","140.40","131.13","140.58","142.97"
"2007-10-02","139.48","130.38","139.69","141.94"
"2007-10-03","140.18","131.14","140.44","142.49"
"2007-10-04","139.88","130.85","140.12","142.24"
"2007-10-05","142.19","132.89","142.50","144.39"
"2007-10-08","142.19","132.89","142.50","144.39"
"2007-10-09","141.82","132.66","142.17","143.86"
"2007-10-10","142.16","132.85","142.50","144.23"
"2007-10-11","143.09","133.62","143.48","145.04"
"2007-10-12","143.26","133.89","143.63","145.29"
"2007-10-15","142.92","133.52","143.23","145.14"
"2007-10-16","142.71","133.41","143.00","144.96"
"2007-10-17","143.19","133.73","143.51","145.38"
"2007-10-18","143.02","133.35","143.27","145.39"
"2007-10-19","144.39","134.58","144.69","146.65"
"2007-10-22","142.11","132.72","142.35","144.53"
"2007-10-23","143.88","134.13","144.13","146.29"
"2007-10-24","143.28","133.53","143.51","145.74"
"2007-10-25","143.68","133.76","143.96","146.03"
"2007-10-26","144.25","134.02","144.58","146.42"
"2007-10-29","145.23","134.85","145.67","147.09"
"2007-10-30","145.37","134.91","145.82","147.19"
"2007-10-31","145.85","135.29","146.31","147.64"
"2007-11-01","145.82","135.24","146.34","147.44"
"2007-11-02","147.98","137.22","148.43","149.85"
"2007-11-05","148.30","137.52","148.75","150.20"
"2007-11-06","149.59","138.50","150.06","151.43"
"2007-11-07","150.48","138.99","150.86","152.62"
"2007-11-08","148.21","136.84","148.54","150.50"
"2007-11-09","146.88","135.62","147.12","149.40"
"2007-11-12","146.88","135.62","147.12","149.40"
"2007-11-13","143.31","132.58","143.43","146.12"
"2007-11-14","143.73","132.85","143.97","146.18"
"2007-11-15","140.89","130.34","141.05","143.53"
"2007-11-16","142.06","131.45","142.21","144.78"
"2007-11-19","140.50","130.00","140.54","143.52"
"2007-11-20","140.07","129.37","140.09","143.15"
"2007-11-21","139.39","128.69","139.28","142.84"
"2007-11-22","140.03","129.22","139.92","143.48"
"2007-11-23","139.48","128.71","139.38","142.89"
"2007-11-26","139.54","128.73","139.38","143.17"
"2007-11-27","138.43","127.82","138.30","141.91"
"2007-11-28","139.36","128.81","139.39","142.37"
"2007-11-29","138.95","128.33","139.03","141.80"
"2007-11-30","138.04","127.66","138.20","140.61"
"2007-12-03","138.08","127.70","138.21","140.73"
"2007-12-04","136.59","126.20","136.65","139.47"
"2007-12-05","136.41","126.20","136.64","138.70"
"2007-12-06","136.56","126.39","136.80","138.82"
"2007-12-07","137.44","127.13","137.78","139.43"
"2007-12-10","136.64","126.28","136.96","138.70"
"2007-12-11","136.57","126.20","136.95","138.41"
"2007-12-12","136.60","126.26","137.00","138.41"
"2007-12-13","135.33","125.28","135.75","137.03"
"2007-12-14","136.80","127.04","137.27","138.37"
"2007-12-17","137.86","128.21","138.26","139.68"
"2007-12-18","137.44","127.84","137.79","139.41"
"2007-12-19","138.22","128.66","138.64","139.97"
"2007-12-20","139.19","129.52","139.62","140.92"
"2007-12-21","139.72","129.99","140.23","141.21"
"2007-12-24","140.69","130.85","141.25","142.07"
"2007-12-25","140.69","130.85","141.25","142.07"
"2007-12-26","140.69","130.85","141.25","142.07"
"2007-12-27","141.12","130.82","141.67","142.55"
"2007-12-28","141.24","130.69","141.72","142.89"
"2007-12-31","139.94","129.55","140.42","141.55"
"2008-01-01","139.94","129.55","140.42","141.55"
"2008-01-02","138.91","128.24","139.32","140.72"
"2008-01-03","139.10","128.29","139.63","140.54"
"2008-01-04","137.79","126.97","138.21","139.51"
"2008-01-07","137.19","126.63","137.67","138.71"
"2008-01-08","137.96","127.24","138.50","139.37"
"2008-01-09","136.82","126.38","137.29","138.38"
"2008-01-10","135.93","125.41","136.39","137.51"
"2008-01-11","134.97","124.36","135.47","136.39"
"2008-01-14","134.56","123.75","135.05","136.01"
"2008-01-15","135.09","124.21","135.55","136.64"
"2008-01-16","134.51","124.01","135.01","135.96"
"2008-01-17","133.78","123.32","134.16","135.57"
"2008-01-18","133.91","123.59","134.30","135.66"
"2008-01-21","133.86","123.85","134.18","135.80"
"2008-01-22","134.52","124.20","134.87","136.39"
"2008-01-23","134.09","123.80","134.37","136.14"
"2008-01-24","136.61","125.83","136.99","138.45"
"2008-01-25","137.06","126.30","137.54","138.60"
"2008-01-28","136.82","125.85","137.25","138.51"
"2008-01-29","137.72","126.66","138.24","139.16"
"2008-01-30","138.26","127.15","138.78","139.73"
"2008-01-31","136.88","125.69","137.43","138.24"
"2008-02-01","137.91","126.58","138.49","139.20"
"2008-02-04","138.10","126.78","138.70","139.34"
"2008-02-05","136.94","126.06","137.57","138.03"
"2008-02-06","137.13","126.19","137.77","138.19"
"2008-02-07","136.19","125.58","136.89","137.06"
"2008-02-08","137.87","127.12","138.60","138.67"
"2008-02-11","137.48","126.73","138.15","138.48"
"2008-02-12","138.09","127.17","138.78","139.04"
"2008-02-13","137.78","127.01","138.48","138.68"
"2008-02-14","137.94","126.98","138.64","138.86"
"2008-02-15","137.23","126.25","137.91","138.17"
"2008-02-18","136.51","125.61","137.29","137.15"
"2008-02-19","135.08","124.09","135.83","135.78"
"2008-02-20","134.90","124.13","135.66","135.58"
"2008-02-21","135.93","124.74","136.69","136.64"
"2008-02-22","134.93","123.75","135.66","135.70"
"2008-02-25","137.37","126.06","138.14","138.10"
"2008-02-26","138.84","127.18","139.67","139.38"
"2008-02-27","139.40","127.15","140.19","140.09"
"2008-02-28","140.02","127.51","140.89","140.51"
"2008-02-29","138.87","126.44","139.58","139.79"
"2008-03-03","137.81","125.43","138.48","138.84"
"2008-03-04","136.56","124.24","137.19","137.68"
"2008-03-05","137.33","124.90","137.98","138.36"
"2008-03-06","137.86","125.23","138.42","139.17"
"2008-03-07","137.06","124.63","137.47","138.80"
"2008-03-10","136.15","123.73","136.48","138.12"
"2008-03-11","136.59","124.24","137.01","138.30"
"2008-03-12","137.01","124.29","137.41","138.79"
"2008-03-13","137.51","124.51","137.78","139.69"
"2008-03-14","137.12","124.15","137.32","139.48"
"2008-03-17","135.35","122.28","135.30","138.41"
"2008-03-18","135.78","122.57","135.90","138.36"
"2008-03-19","134.86","122.02","135.14","136.96"
"2008-03-20","132.04","119.78","132.32","134.05"
"2008-03-21","132.04","119.78","132.32","134.05"
"2008-03-24","133.01","120.77","133.42","134.66"
"2008-03-25","132.93","120.31","133.30","134.72"
"2008-03-26","132.57","119.68","132.88","134.52"
"2008-03-27","132.96","120.00","133.31","134.81"
"2008-03-28","132.61","119.76","132.96","134.43"
"2008-03-31","131.28","118.51","131.66","132.98"
"2008-04-01","131.75","119.27","132.32","132.94"
"2008-04-02","132.94","120.32","133.60","133.86"
"2008-04-03","134.05","121.21","134.67","135.12"
"2008-04-04","133.79","120.83","134.40","134.89"
"2008-04-07","133.58","120.67","134.29","134.35"
"2008-04-08","133.10","120.29","133.81","133.89"
"2008-04-09","132.33","119.41","132.99","133.24"
"2008-04-10","132.51","119.56","133.24","133.21"
"2008-04-11","131.98","119.02","132.66","132.83"
"2008-04-14","131.96","118.90","132.65","132.77"
"2008-04-15","132.41","119.41","133.14","133.14"
"2008-04-16","134.19","120.74","134.89","135.02"
"2008-04-17","133.11","119.87","133.86","133.80"
"2008-04-18","133.94","121.03","134.79","134.34"
"2008-04-21","134.00","120.90","134.69","134.85"
"2008-04-22","134.13","120.74","134.80","135.07"
"2008-04-23","132.20","119.18","132.98","132.77"
"2008-04-24","133.41","120.65","134.27","133.78"
"2008-04-25","133.08","120.44","133.88","133.62"
"2008-04-28","133.10","120.42","133.90","133.64"
"2008-04-29","133.60","120.97","134.30","134.42"
"2008-04-30","134.16","121.56","134.92","134.81"
"2008-05-01","132.98","120.54","133.84","133.32"
"2008-05-02","133.15","120.79","134.10","133.25"
"2008-05-05","133.85","121.36","134.75","134.08"
"2008-05-06","134.96","122.28","135.79","135.42"
"2008-05-07","135.59","123.27","136.40","136.14"
"2008-05-08","133.81","121.58","134.45","134.79"
"2008-05-09","134.87","122.46","135.48","136.00"
"2008-05-12","135.04","122.49","135.69","136.05"
"2008-05-13","135.61","123.11","136.30","136.50"
"2008-05-14","135.62","123.32","136.29","136.59"
"2008-05-15","135.79","123.35","136.47","136.73"
"2008-05-16","135.86","123.10","136.58","136.69"
"2008-05-19","135.86","123.10","136.58","136.69"
"2008-05-20","136.22","123.27","136.91","137.14"
"2008-05-21","137.18","123.92","137.90","138.01"
"2008-05-22","137.07","123.95","137.83","137.81"
"2008-05-23","136.59","123.35","137.28","137.51"
"2008-05-26","136.44","123.24","137.13","137.33"
"2008-05-27","136.09","123.06","136.79","136.96"
"2008-05-28","136.45","123.50","137.26","137.01"
"2008-05-29","137.18","124.29","138.14","137.33"
"2008-05-30","136.13","123.25","137.10","136.21"
"2008-06-02","135.10","122.26","136.06","135.20"
"2008-06-03","134.70","122.00","135.79","134.41"
"2008-06-04","133.52","121.00","134.51","133.48"
"2008-06-05","132.82","120.37","133.76","132.95"
"2008-06-06","132.67","119.95","133.51","133.05"
"2008-06-09","132.26","119.66","133.12","132.59"
"2008-06-10","132.50","120.32","133.46","132.55"
"2008-06-11","133.27","120.89","134.14","133.57"
"2008-06-12","132.80","120.74","133.81","132.70"
"2008-06-13","132.19","120.21","133.22","132.02"
"2008-06-16","132.91","120.70","133.96","132.71"
"2008-06-17","132.91","120.54","134.06","132.42"
"2008-06-18","133.08","120.70","134.25","132.54"
"2008-06-19","133.76","121.29","134.91","133.29"
"2008-06-20","133.01","120.40","134.11","132.66"
"2008-06-23","133.40","121.01","134.54","132.97"
"2008-06-24","133.55","120.95","134.68","133.12"
"2008-06-25","133.63","121.08","134.80","133.08"
"2008-06-26","133.48","120.63","134.56","133.19"
"2008-06-27","133.38","120.48","134.38","133.34"
"2008-06-30","132.55","119.73","133.56","132.46"
"2008-07-01","132.55","119.73","133.56","132.46"
"2008-07-02","133.16","120.14","134.08","133.32"
"2008-07-03","132.44","119.76","133.43","132.37"
"2008-07-04","133.09","120.33","134.07","133.07"
"2008-07-07","133.03","120.45","134.09","132.81"
"2008-07-08","132.53","119.95","133.62","132.21"
"2008-07-09","133.56","120.62","134.73","133.03"
"2008-07-10","133.57","120.56","134.76","132.97"
"2008-07-11","133.42","120.16","134.56","132.95"
"2008-07-14","133.80","120.48","134.94","133.36"
"2008-07-15","134.16","120.63","135.27","133.82"
"2008-07-16","134.24","120.74","135.44","133.61"
"2008-07-17","134.31","120.86","135.55","133.59"
"2008-07-18","133.89","120.54","135.18","133.01"
"2008-07-21","134.29","120.89","135.57","133.46"
"2008-07-22","133.51","120.24","134.88","132.41"
"2008-07-23","133.56","120.37","135.05","132.09"
"2008-07-24","133.28","120.19","134.84","131.63"
"2008-07-25","132.57","119.48","134.15","130.82"
"2008-07-28","131.80","118.79","133.24","130.48"
"2008-07-29","131.55","118.80","133.10","129.89"
"2008-07-30","131.80","119.02","133.40","130.00"
"2008-07-31","131.58","118.80","133.15","129.87"
"2008-08-01","131.63","118.83","133.23","129.81"
"2008-08-04","131.63","118.83","133.23","129.81"
"2008-08-05","129.68","117.29","131.32","127.71"
"2008-08-06","129.32","117.15","131.00","127.24"
"2008-08-07","129.01","117.04","130.60","127.15"
"2008-08-08","127.62","116.38","129.17","125.85"
"2008-08-11","127.78","116.65","129.36","125.96"
"2008-08-12","128.39","117.37","129.92","126.72"
"2008-08-13","128.23","117.26","129.71","126.67"
"2008-08-14","128.78","117.87","130.31","127.11"
"2008-08-15","129.24","118.61","130.80","127.51"
"2008-08-18","129.18","118.44","130.73","127.45"
"2008-08-19","129.17","118.44","130.66","127.61"
"2008-08-20","128.92","118.23","130.52","127.07"
"2008-08-21","130.59","119.32","132.16","128.83"
"2008-08-22","130.86","119.86","132.49","128.95"
"2008-08-25","130.82","119.86","132.32","129.30"
"2008-08-26","130.98","120.37","132.46","129.48"
"2008-08-27","130.82","120.11","132.40","129.03"
"2008-08-28","130.35","119.71","131.88","128.73"
"2008-08-29","129.23","118.78","130.62","127.95"
"2008-09-01","129.23","118.78","130.62","127.95"
"2008-09-02","128.86","118.95","130.09","128.04"
"2008-09-03","130.03","120.06","131.25","129.29"
"2008-09-04","129.91","120.23","131.03","129.43"
"2008-09-05","130.05","120.48","131.14","129.64"
"2008-09-08","129.59","120.27","130.86","128.68"
"2008-09-09","129.74","120.34","130.89","129.17"
"2008-09-10","129.41","120.42","130.54","128.89"
"2008-09-11","128.94","120.20","129.89","128.94"
"2008-09-12","130.70","121.34","131.72","130.54"
"2008-09-15","129.91","120.65","130.69","130.41"
"2008-09-16","129.45","120.45","130.04","130.50"
"2008-09-17","128.91","119.99","129.45","130.11"
"2008-09-18","129.59","120.33","129.92","131.42"
"2008-09-19","132.18","122.47","132.92","132.85"
"2008-09-22","132.64","122.27","133.35","133.41"
"2008-09-23","133.03","122.66","133.57","134.29"
"2008-09-24","133.38","123.28","133.82","134.97"
