"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006-03","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","6369","","","","0"
"2006-04","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5503","","","","0"
"2006-05","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5518","","","","0"
"2006-06","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","6651","","","","0"
"2006-07","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","6573","","","","0"
"2006-08","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4375","","","","0"
"2006-09","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","3752","","","","0"
"2006-10","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","6227","","","","0"
"2006-11","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","6911","","","","0"
"2006-12","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4581","","","","0"
"2007-01","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5065","","","","0"
"2007-02","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","2909","","","","0"
"2007-03","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4485","","","","0"
"2007-04","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5235","","","","0"
"2007-05","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","6064","","","","0"
"2007-06","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5141","","","","0"
"2007-07","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4699","","","","0"
"2007-08","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5798","","","","0"
"2007-09","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","10126","","","","0"
"2007-10","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","6792","","","","0"
"2007-11","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5729","","","","0"
"2007-12","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","2383","","","","0"
"2008-01","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5176","","","","0"
"2008-02","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","7196","","","","0"
"2008-03","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","8262","","","","0"
"2008-04","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","7387","","","","0"
"2008-05","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","7121","","","","0"
"2008-06","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","7072","","","","0"
"2008-07","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4350","","","","0"
"2008-08","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","6552","","","","0"
"2008-09","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","8030","","","","0"
"2008-10","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","7676","","","","0"
"2008-11","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4920","","","","0"
"2008-12","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4089","","","","0"
"2009-01","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","3154","","","","0"
"2009-02","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","2564","","","","0"
"2009-03","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4343","","","","0"
"2009-04","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","2816","","","","0"
"2009-05","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","3234","","","","0"
"2009-06","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","3324","","","","0"
"2009-07","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","2993","","","","0"
"2009-08","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4832","","","","0"
"2009-09","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","3733","","","","0"
"2009-10","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4828","","","","0"
"2009-11","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","3885","","","","0"
"2009-12","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","3681","","","","0"
"2010-01","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","3353","","","","0"
"2010-02","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4029","","","","0"
"2010-03","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","3524","","","","0"
"2010-04","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5160","","","","0"
"2010-05","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5007","","","","0"
"2010-06","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4545","","","","0"
"2010-07","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5664","","","","0"
"2010-08","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5239","","","","0"
"2010-09","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5446","","","","0"
"2010-10","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4521","","","","0"
"2010-11","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","6329","","","","0"
"2010-12","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4437","","","","0"
"2011-01","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4635","","","","0"
"2011-02","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","4717","","","","0"
"2011-03","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5994","","","","0"
"2011-04","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5858","","","","0"
"2011-05","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","6469","","","","0"
"2011-06","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5725","","","","0"
"2011-07","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","7396","","","","0"
"2011-08","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5389","","","","0"
"2011-09","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","7357","","","","0"
"2011-10","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","7631","","","","0"
"2011-11","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5639","","","","0"
"2011-12","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","6383","","","","0"
"2012-01","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","6264","","","","0"
"2012-02","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","5541","","","","0"
"2012-03","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","7064","","","","0"
"2012-04","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","10137","","","","0"
"2012-05","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","7792","","","","0"
"2012-06","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","7833","","","","0"
"2012-07","Canada","2016A000011124","Housing starts","Apartment and other units","Units","300","units","0","v15817880","1.1.5","7349","","","","0"
