"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Adjustments","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-09","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","924941","A","","","0"
"2011-10","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","933000","A","","","0"
"2011-11","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","942844","A","","","0"
"2011-12","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","947215","A","","","0"
"2012-01","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","941576","A","","","0"
"2012-02","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","934052","A","","","0"
"2012-03","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","931719","A","","","0"
"2012-04","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","927397","A","","","0"
"2012-05","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","912587","A","","","0"
"2012-06","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","912995","A","","","0"
"2012-07","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","907305","A","","","0"
"2012-08","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","901983","A","","","0"
"2012-09","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","912023","A","","","0"
"2012-10","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","908599","A","","","0"
"2012-11","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","908392","A","","","0"
"2012-12","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","902106","A","","","0"
"2013-01","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","902963","A","","","0"
"2013-02","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","901842","A","","","0"
"2013-03","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","936631","A","","","0"
"2013-04","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","917200","A","","","0"
"2013-05","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","916192","A","","","0"
"2013-06","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","922939","A","","","0"
"2013-07","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","930256","A","","","0"
"2013-08","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","927305","A","","","0"
"2013-09","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","930522","A","","","0"
"2013-10","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","934700","A","","","0"
"2013-11","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","924127","A","","","0"
"2013-12","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","929101","A","","","0"
"2014-01","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","938278","A","","","0"
"2014-02","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","951311","A","","","0"
"2014-03","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","921468","A","","","0"
"2014-04","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","935078","A","","","0"
"2014-05","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","953637","A","","","0"
"2014-06","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","962299","A","","","0"
"2014-07","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","982476","A","","","0"
"2014-08","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","983227","A","","","0"
"2014-09","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","974381","A","","","0"
"2014-10","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","959836","A","","","0"
"2014-11","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","956641","A","","","0"
"2014-12","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","960637","A","","","0"
"2015-01","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","904330","A","","","0"
"2015-02","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","932142","A","","","0"
"2015-03","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","955959","A","","","0"
"2015-04","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","958983","A","","","0"
"2015-05","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","978414","A","","","0"
"2015-06","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","993960","A","","","0"
"2015-07","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","993100","A","","","0"
"2015-08","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","997341","A","","","0"
"2015-09","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","994463","A","","","0"
"2015-10","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1003932","A","","","0"
"2015-11","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1015282","A","","","0"
"2015-12","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1002266","A","","","0"
"2016-01","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1009548","A","","","0"
"2016-02","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1016353","A","","","0"
"2016-03","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","990453","A","","","0"
"2016-04","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1015007","A","","","0"
"2016-05","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1001433","A","","","0"
"2016-06","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1031923","A","","","0"
"2016-07","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","957053","A","","","0"
"2016-08","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","968974","A","","","0"
"2016-09","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","979146","A","","","0"
"2016-10","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","992690","A","","","0"
"2016-11","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1004765","A","","","0"
"2016-12","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1010579","A","","","0"
"2017-01","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1039084","A","","","0"
"2017-02","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1053109","A","","","0"
"2017-03","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1060864","A","","","0"
"2017-04","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1058343","A","","","0"
"2017-05","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1092283","A","","","0"
"2017-06","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1045437","A","","","0"
"2017-07","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1050794","A","","","0"
"2017-08","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1044848","A","","","0"
"2017-09","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1077172","A","","","0"
"2017-10","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1092059","A","","","0"
"2017-11","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1088584","A","","","0"
"2017-12","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1089483","A","","","0"
"2018-01","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1065378","A","","","0"
"2018-02","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1069005","A","","","0"
"2018-03","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1071429","A","","","0"
"2018-04","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1062297","A","","","0"
"2018-05","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1092669","A","","","0"
"2018-06","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1062350","A","","","0"
"2018-07","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1098668","A","","","0"
"2018-08","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1094921","A","","","0"
"2018-09","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1126738","A","","","0"
"2018-10","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1101989","A","","","0"
"2018-11","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1072599","A","","","0"
"2018-12","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1088351","A","","","0"
"2019-01","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1071315","A","","","0"
"2019-02","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1084814","A","","","0"
"2019-03","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1152503","A","","","0"
"2019-04","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1106992","A","","","0"
"2019-05","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1092852","A","","","0"
"2019-06","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1108726","A","","","0"
"2019-07","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1084845","A","","","0"
"2019-08","New Brunswick","2016A000213","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367484","5.1.2","1120032","A","","","0"
